X,Y,Limit_A,Limit_B,Status,Repeater,NonTSMComp,Size,STATUS_ID,MaxSpeed_1,MaxSpeed_2,LastUpdate,Mounting,Descriptio,Maintenanc,Maintena_1,_full_text,X_ITM,Y_ITM
-6.189051722,53.2760037,50 Km/h,,Standard,1,1,600mm,8,50,0,20151203,Bracket Mounted,Non TSM - Sign too big. Maintenance - Sleeves faded.,,Low,,720777.829,726605.2423
-6.180888864,53.30213876,50 Km/h,,Standard,1,1,600mm,8,50,0,20151201,Bracket Mounted,"Non TSM - Signs too big. Maintenance - Kerb offset 100mm, sleeves faded, sign damaged.",Damaged Sign,Low,,721248.1517,729526.7435
-6.125401681,53.20966198,50 Km/h,,Standard,0,1,750mm,8,50,0,20151125,Bracket Mounted,Non TSM - Sign too big.,,,,725215.9676,719333.9248
-6.130471099,53.24235063,80 Km/h,,Standard,1,0,450mm,8,80,0,20151116,Bracket Mounted,Maintenance - sleeves faded.,,Low,,724782.2994,722961.797
-6.255061198,53.27512018,50 Km/h,,Standard,1,0,600mm,8,50,0,20160113,,Maintenence - Corrosion on sign edge.,Damaged Sign,Low,,716378.2443,726397.4232
-6.201854384,53.29289152,60 Km/h,50 Km/h,Standard,0,1,450mm,8,60,50,20151130,Bracket Mounted,"Non TSM - Signs too small. Maintenance -  50kmh sign rotated and not visible, 60kmh face has minor damaged.",Obscured,High,,719876.776,728462.554
-6.192310158,53.29960011,50 Km/h,50 Km/h,Standard,1,1,600mm,8,50,50,20151201,Bracket Mounted,"Non TSM - Signs too big. Maintenance - Pole knocked, fit sleeves.",Damaged Pole,High,,720494.1143,729224.9802
-6.247491546,53.26950521,60 Km/h,,Standard,0,0,750mm,8,60,0,20160113,,"Wrong Sign - No 60kmh in Byelaws at this location. Maintenance - Sleeves faded, raise sign, text faded.",Inappropriate,High,,716898.375,725785.0738
-6.198090456,53.27327768,50 Km/h,,Standard,1,1,600mm,8,50,0,20151203,,Non TSM - Sign too big. Mounting - Mounted on Lp.,,,,720182.7116,726286.7197
-6.22290077,53.28270267,50 Km/h,,Standard,1,1,750mm,8,50,0,20151210,Bracket Mounted,"Non TSM - Sign too big. Maintenance - Minor damage to sign face, fit sleeves.",Damaged Sign,Low,,718502.0023,727293.8754
-6.211298279,53.26909036,50 Km/h,,Standard,1,1,600mm,8,50,0,20151217,Bracket Mounted,"Non TSM - Sign too big. Maintenance - Kerb offset 350mm, fit sleeves.",,Low,,719313.5257,725798.7266
-6.131118249,53.25436358,60 Km/h,50 Km/h,Standard,0,0,600mm,8,60,50,20151222,,"Maintenance - Pole knocked, sleeves faded, both signs damaged.",Damaged Pole,High,,724704.1681,724297.1575
-6.17282465,53.27339478,60 Km/h,,Standard,1,1,300mm,8,60,0,20151118,Bracket Mounted,Non TSM - Sign too small.,,,,721867.3812,726342.5326
-6.217944642,53.27186447,80 Km/h,,Standard,0,0,,8,80,0,20160129,Bracket Mounted,(Underpass),,,,718862.5314,726096.2884
-6.169884603,53.27178721,60 Km/h,,Standard,0,0,600mm,8,60,0,20151118,Bracket Mounted,"Wrong Sign - 60kmh sign in 80kmh zone. Maintenance - sleeves faded, pole angled.",Inappropriate,High,,722068.0353,726168.6994
-6.272036011,53.26856233,100 Km/h,,Standard,1,0,,8,100,0,20160201,Bracket Mounted,,,,,715263.8527,725640.3097
-6.262440803,53.26967493,50 Km/h,,Standard,1,1,600mm,8,50,0,20160111,,"Non TSM - Sign too big. Maintenance - Sign slightly dirty, kerb offset 400mm.",,Low,,715900.836,725779.611
-6.211436612,53.2598679,50 Km/h,,Standard,1,0,300mm,8,50,0,20160111,Bracket Mounted,"Maintenance - Height 1.8m, sign damaged and rotated, sleeves faded and missing.",Damaged Sign,Low,,719329.9762,724772.4439
-6.145669474,53.24360805,60 Km/h,,Standard,1,0,600mm,8,60,0,20151123,Bracket Mounted,Maintenance - Fit sleeves.,,Low,,723764.3511,723075.272
-6.1435884,53.25360961,80 Km/h,50 Km/h,Standard,0,0,600mm,8,80,50,20151116,Bracket Mounted,Maintenance - minor damage to both sign faces.,Damaged Sign,Low,,723874.3384,724191.5942
-6.160248784,53.27121563,50 Km/h,,Standard,1,0,300mm,8,50,0,20151204,Bracket Mounted,"Maintenance - Height 1.92m beside cycle track, sign face damaged, sleeves faded.",Damaged Sign,Low,,722712.3154,726121.61
-6.13804616,53.23476257,50 Km/h,,Standard,1,0,300mm,8,50,0,20151127,Bracket Mounted,"Maintenance - Minor damage to sign face, sleeves faded, slightly rotated.",Damaged Sign,Low,,724298.7363,722104.4002
-6.120482326,53.23694746,30 Km/h,,Standard,0,0,600mm,8,30,0,20151125,Bracket Mounted,"Not in Bye laws. Maintenance - Sign rotated 180 degrees, sign damaged, fit sleeves, missing 50kmh sign on back, yield on same pole.",Inappropriate,High,,725464.7392,722378.1535
-6.166425581,53.27084114,80 Km/h,50 Km/h,Standard,0,0,600mm,8,80,50,20151117,Bracket Mounted,"Maintenance - 50kmh face is damaged, sleeves faded, kerb offset 230mm, 80kmh face is dirty.",Damaged Sign,Low,,722301.429,726069.3582
-6.14054499,53.29425955,50 Km/h,30 Km/h,Standard,0,1,600mm,8,50,30,20160104,,"Maintenance - Rotate signs, 50kmh sign damaged, fit sleeves, kerb offset 100mm.",Damaged Sign,High,,723959.7192,728719.3697
-6.198996867,53.29822173,50 Km/h,,Standard,1,1,600mm,8,50,0,20151201,Bracket Mounted,"Non TSM - Signs too big. Maintenance -Sign face damaged, missing 50kmh sign on back, sign edge 30mm over road.",,Low,,720052.3103,729060.3703
-6.145646815,53.28340699,50 Km/h,,Standard,1,0,300mm,8,50,0,20151218,Bracket Mounted,"Maintenance - Pole at slight angle, fit sleeves, kerb offset 250mm.",Damaged Pole,Low,,723650.9797,727503.129
-6.184338552,53.30177964,50 Km/h,50 Km/h,Standard,1,1,600mm,8,50,50,20151201,Bracket Mounted,"Non TSM - Signs too big. Maintenance - One face rotated, fit sleeves.",,Low,,721019.2592,729480.9399
-6.273825796,53.28039977,50 Km/h,,Standard,1,1,600mm,8,50,0,20160111,Bracket Mounted,Non TSM - County boundary sign.,,,,715112.6636,726954.423
-6.121209204,53.22142605,50 Km/h,,Standard,1,0,300mm,8,50,0,20151202,,Mounting - Mounted on Lp. Maintenance - Sign damaged.,Damaged Sign,Low,,725461.5966,720650.0648
-6.135183611,53.21983655,50 Km/h,,Standard,1,0,300mm,8,50,0,20151126,Bracket Mounted,"Maintenance - Sign face has minor damage, sign rotated, sleeves faded.",Damaged Sign,Low,,724533.1208,720448.8024
-6.133738327,53.23551761,50 Km/h,,Standard,1,1,300mm,8,50,0,20160111,Bracket Mounted,Non TSM - Village traffic calming sign.,,,,724584.0936,722195.8986
-6.133854969,53.20937052,50 Km/h,,Standard,1,0,300mm,8,50,0,20151126,Bracket Mounted,"Maintenance - Sign face very dirty, height 1.9m.",,Low,,724652.223,719286.7335
-6.220254006,53.22384768,50 Km/h,,Standard,1,0,300mm,8,50,0,20160107,,Maintenance - Sleeves faded.,,Low,,718841.5108,720750.3089
-6.187558022,53.27963472,60 Km/h,,Standard,0,0,600mm,8,60,0,20151119,Bracket Mounted,"Maintenance - Kerb offset 150mm, sleeves faded, sign face rotated.",,Low,,720867.1929,727011.7392
-6.180385456,53.29127462,50 Km/h,,Standard,1,0,300mm,8,50,0,20151204,Bracket Mounted,Mounting - Mounted on Speed Alert Sign pole. Maintenance - Fit sleeves.,,Low,,721312.488,728318.8994
-6.120754978,53.22043017,50 Km/h,,Standard,1,0,300mm,8,50,0,20151202,,"Mounting - Mounted on Lp. Maintenance - Height 2m, minor damage to face.",Damaged Sign,Low,,725494.8374,720540.0662
-6.168404659,53.23421535,50 Km/h,50 Km/h,Standard,1,1,600mm,8,50,50,20151127,Bracket Mounted,"Non TSM - Sign too big. Maintenance - Pole at angle, sleeves faded, kerb offset 400mm.",Damaged Pole,Low,,722273.846,721991.1758
-6.132434009,53.26694735,50 Km/h,,Standard,1,1,300mm,8,50,0,20151125,Bracket Mounted,Non TSM - Village traffic calming sign. Maintenance - Sign different to opposite.,,Low,,724579.7988,725694.862
-6.200763792,53.29330259,60 Km/h,50 Km/h,Standard,0,0,600mm,8,60,50,20151130,Bracket Mounted,"Maintenance - Kerb offset 110mm, minor damage to both faces, 60kmh sign slightly rotated, sleeves faded.",Damaged Sign,Low,,719948.3239,728510.1185
-6.172578627,53.27288367,60 Km/h,,Standard,0,0,600mm,8,60,0,20151118,Bracket Mounted,Maintenance - Pole knocked.,Damaged Pole,High,,721885.2427,726286.0883
-6.228479904,53.27088652,50 Km/h,,Standard,1,0,300mm,8,50,0,20151209,Bracket Mounted,Maintenance - Sleeves slightly faded,,Low,,718162.5937,725970.0162
-6.244099655,53.2706852,100 Km/h,,Standard,1,0,,8,100,0,20160201,Bracket Mounted,,,,,717121.3803,725921.9081
-6.236999161,53.28455563,50 Km/h,,Standard,1,1,300mm,8,50,0,20151209,Bracket Mounted,Non TSM - Text style.,,,,717556.88,727476.7424
-6.206735988,53.30268214,60 Km/h,50 Km/h,Standard,0,0,600mm,8,60,50,20151201,Bracket Mounted,"Maintenanace - Kerb offset 100mm, sleeves faded.",,Low,,719524.0225,729543.6433
-6.209317717,53.3043508,60 Km/h,,Standard,1,0,600mm,8,60,0,20151201,Bracket Mounted,Maintenance - Sleeves faded.,,Low,,719347.3082,729724.9755
-6.115629135,53.28036903,50 Km/h,,Standard,1,0,300mm,8,50,0,20151119,Bracket Mounted,"Maintenance - Sign face has minor damage and is slightly rotated, kerb offset 230mm.",Damaged Sign,Low,,725661.3122,727217.5051
-6.201304235,53.31195719,50 Km/h,,Standard,1,1,600mm,8,50,0,20151201,,Possibly in Dublin City Council Area. Non TSM - Sign too big. Mounting - Mounted on LP. Maintenance - Sign rotated.,,Low,,719860.0395,730584.6522
-6.131536567,53.22979428,80 Km/h,,Standard,0,0,,8,80,0,20160201,Bracket Mounted,,,,,724747.6994,721562.9939
-6.192981131,53.28257396,60 Km/h,50 Km/h,Standard,0,0,600mm,8,60,50,20151119,Bracket Mounted,"Maintenance - Height 1.7m, kerb offset 200mm, Pole at slight angle, 50kmh face is rotated slightly, sleeves faded, 60kmh face is dirty.",Damaged Pole,Low,,720497.3039,727329.5884
-6.22067846,53.24496169,50 Km/h,50 Km/h,Standard,1,1,600mm,8,50,50,20151126,Bracket Mounted,"Non TSM - Signs too big. Maintenance - Both signs rotated, road edge offset 300mm, sleeves faded.",,Low,,718754.7125,723098.6531
